InvoiceNo,StockCode,Description,InvoiceDate,CustomerID,Quantity,UnitPrice,Country
INV10227,DOG002,Nylon Dog Leash 6ft,7/15/2025,1227,1,35.74,United Kingdom
INV10227,DOG007,Reflective Dog Collar,7/15/2025,1227,5,40.74,United Kingdom
INV10227,DOG015,Silicone Dog Bowl Collapsible,7/15/2025,1227,2,42.45,United Kingdom
INV10227,DOG023,Interactive Dog Puzzle Toy,7/15/2025,1227,3,36.19,United Kingdom
INV10227,DOG018,Dog Grooming Brush,7/15/2025,1227,5,13.85,United Kingdom
INV10227,DOG024,Dog Paw Cleaner Cup,7/15/2025,1227,2,17.76,United Kingdom
INV10228,DOG006,Dog Bone Chew Toy Large,12/16/2025,1228,2,35.39,United States
INV10228,DOG004,Fleece Dog Toy Squeaker,12/16/2025,1228,4,7.62,United States
INV10229,DOG005,Adjustable Dog Harness,10/12/2025,1229,2,29.35,Australia
INV10229,DOG009,Rubber Chew Toy Durable,10/12/2025,1229,1,19.21,Australia
INV10229,DOG023,Interactive Dog Puzzle Toy,10/12/2025,1229,2,7.59,Australia
INV10229,DOG011,LED Dog Collar Light,10/12/2025,1229,5,8.02,Australia
INV10229,DOG021,Elevated Dog Feeder,10/12/2025,1229,5,39.72,Australia
INV10230,DOG018,Dog Grooming Brush,9/9/2025,1230,3,8.91,Australia
INV10230,DOG023,Interactive Dog Puzzle Toy,9/9/2025,1230,3,27.01,Australia
INV10230,DOG006,Dog Bone Chew Toy Large,9/9/2025,1230,5,8.72,Australia
INV10230,DOG017,Fleece Dog Blanket,9/9/2025,1230,2,22.63,Australia
INV10230,DOG018,Dog Grooming Brush,9/9/2025,1230,4,9.67,Australia
INV10230,DOG008,Dog Water Bowl Stainless,9/9/2025,1230,2,32.52,Australia
INV10230,DOG011,LED Dog Collar Light,9/9/2025,1230,3,17.73,Australia
INV10230,DOG025,Personalized Dog Tag,9/9/2025,1230,5,27.21,Australia
INV10230,DOG018,Dog Grooming Brush,9/9/2025,1230,1,10.58,Australia
INV10230,DOG012,Dog Treat Pouch Belt,9/9/2025,1230,4,15.6,Australia
INV10231,DOG008,Dog Water Bowl Stainless,11/11/2025,1231,1,33.29,Germany
INV10231,DOG011,LED Dog Collar Light,11/11/2025,1231,4,42.63,Germany
INV10231,DOG004,Fleece Dog Toy Squeaker,11/11/2025,1231,4,16.25,Germany
INV10231,DOG024,Dog Paw Cleaner Cup,11/11/2025,1231,3,6.98,Germany
INV10231,DOG017,Fleece Dog Blanket,11/11/2025,1231,3,26.56,Germany
INV10231,DOG017,Fleece Dog Blanket,11/11/2025,1231,4,25.46,Germany
INV10231,DOG010,Dog Bed Orthopedic Small,11/11/2025,1231,2,18.8,Germany
INV10231,DOG003,Dog Tennis Balls Pack of 3,11/11/2025,1231,1,12.69,Germany
INV10231,DOG025,Personalized Dog Tag,11/11/2025,1231,5,27.32,Germany
INV10231,DOG021,Elevated Dog Feeder,11/11/2025,1231,1,14.42,Germany
INV10232,DOG004,Fleece Dog Toy Squeaker,4/20/2025,1232,2,27.5,Germany
INV10232,DOG023,Interactive Dog Puzzle Toy,4/20/2025,1232,4,31.85,Germany
INV10232,DOG003,Dog Tennis Balls Pack of 3,4/20/2025,1232,2,6.94,Germany
INV10232,DOG023,Interactive Dog Puzzle Toy,4/20/2025,1232,3,7.51,Germany
INV10232,DOG003,Dog Tennis Balls Pack of 3,4/20/2025,1232,1,13.11,Germany
INV10232,DOG009,Rubber Chew Toy Durable,4/20/2025,1232,5,8.81,Germany
INV10232,DOG008,Dog Water Bowl Stainless,4/20/2025,1232,3,22.3,Germany
INV10233,DOG014,Dog Poop Bags 120ct,11/19/2025,1233,3,6.67,Spain
INV10233,DOG022,Dog Car Seat Cover,11/19/2025,1233,1,27.38,Spain
INV10233,DOG021,Elevated Dog Feeder,11/19/2025,1233,5,8.52,Spain
INV10233,DOG024,Dog Paw Cleaner Cup,11/19/2025,1233,5,7.81,Spain
INV10233,DOG003,Dog Tennis Balls Pack of 3,11/19/2025,1233,3,43.11,Spain
INV10233,DOG004,Fleece Dog Toy Squeaker,11/19/2025,1233,3,37.47,Spain
INV10233,DOG010,Dog Bed Orthopedic Small,11/19/2025,1233,5,9.45,Spain
INV10234,DOG022,Dog Car Seat Cover,7/15/2025,1234,1,24.95,Spain
INV10234,DOG018,Dog Grooming Brush,7/15/2025,1234,2,11.45,Spain
INV10234,DOG013,Canvas Dog Muzzle,7/15/2025,1234,5,17.79,Spain
INV10234,DOG021,Elevated Dog Feeder,7/15/2025,1234,2,17.91,Spain
INV10234,DOG024,Dog Paw Cleaner Cup,7/15/2025,1234,3,44.29,Spain
INV10234,DOG001,Leather Dog Collar Medium,7/15/2025,1234,5,40.98,Spain
INV10234,DOG005,Adjustable Dog Harness,7/15/2025,1234,1,7.66,Spain
INV10235,DOG018,Dog Grooming Brush,11/2/2025,1235,5,43.87,France
INV10235,DOG010,Dog Bed Orthopedic Small,11/2/2025,1235,2,35.92,France
INV10235,DOG024,Dog Paw Cleaner Cup,11/2/2025,1235,3,14.46,France
INV10235,DOG021,Elevated Dog Feeder,11/2/2025,1235,5,11.69,France
INV10235,DOG006,Dog Bone Chew Toy Large,11/2/2025,1235,2,30.67,France
INV10235,DOG009,Rubber Chew Toy Durable,11/2/2025,1235,2,10.57,France
INV10235,DOG022,Dog Car Seat Cover,11/2/2025,1235,5,40.08,France
INV10236,DOG003,Dog Tennis Balls Pack of 3,8/25/2025,1236,3,32.86,France
INV10236,DOG009,Rubber Chew Toy Durable,8/25/2025,1236,1,13.89,France
INV10236,DOG019,No Spill Dog Bowl,8/25/2025,1236,4,44.05,France
INV10236,DOG012,Dog Treat Pouch Belt,8/25/2025,1236,2,32.84,France
INV10236,DOG008,Dog Water Bowl Stainless,8/25/2025,1236,1,17.4,France
INV10236,DOG003,Dog Tennis Balls Pack of 3,8/25/2025,1236,2,18.7,France
INV10236,DOG015,Silicone Dog Bowl Collapsible,8/25/2025,1236,3,30.64,France
INV10236,DOG010,Dog Bed Orthopedic Small,8/25/2025,1236,5,12.09,France
INV10236,DOG019,No Spill Dog Bowl,8/25/2025,1236,3,38.3,France
INV10237,DOG011,LED Dog Collar Light,3/28/2025,1237,2,37.42,Spain
INV10238,DOG009,Rubber Chew Toy Durable,11/25/2025,1238,3,11.36,Germany
INV10238,DOG024,Dog Paw Cleaner Cup,11/25/2025,1238,3,41.11,Germany
INV10238,DOG015,Silicone Dog Bowl Collapsible,11/25/2025,1238,4,20.34,Germany
INV10238,DOG010,Dog Bed Orthopedic Small,11/25/2025,1238,4,28.06,Germany
INV10238,DOG006,Dog Bone Chew Toy Large,11/25/2025,1238,5,9.27,Germany
INV10238,DOG009,Rubber Chew Toy Durable,11/25/2025,1238,2,41.64,Germany
INV10238,DOG007,Reflective Dog Collar,11/25/2025,1238,3,35.33,Germany
INV10239,DOG001,Leather Dog Collar Medium,2/9/2025,1239,5,31.26,Germany
INV10239,DOG019,No Spill Dog Bowl,2/9/2025,1239,5,22.2,Germany
INV10240,DOG018,Dog Grooming Brush,4/19/2025,1240,3,27.73,France
INV10241,DOG012,Dog Treat Pouch Belt,8/30/2025,1241,4,14.92,France
INV10241,DOG025,Personalized Dog Tag,8/30/2025,1241,5,35.32,France
INV10241,DOG010,Dog Bed Orthopedic Small,8/30/2025,1241,2,24.58,France
INV10242,DOG012,Dog Treat Pouch Belt,2/16/2025,1242,5,6.41,France
INV10242,DOG008,Dog Water Bowl Stainless,2/16/2025,1242,5,33.36,France
INV10242,DOG025,Personalized Dog Tag,2/16/2025,1242,5,11.6,France
INV10242,DOG006,Dog Bone Chew Toy Large,2/16/2025,1242,2,28.64,France
INV10242,DOG019,No Spill Dog Bowl,2/16/2025,1242,2,35.43,France
INV10242,DOG016,Dog Raincoat Yellow,2/16/2025,1242,3,7.61,France
INV10242,DOG025,Personalized Dog Tag,2/16/2025,1242,4,15.26,France
INV10243,DOG002,Nylon Dog Leash 6ft,7/9/2025,1243,2,26.71,Australia
INV10243,DOG012,Dog Treat Pouch Belt,7/9/2025,1243,4,24.78,Australia
INV10243,DOG015,Silicone Dog Bowl Collapsible,7/9/2025,1243,1,7.59,Australia
INV10243,DOG021,Elevated Dog Feeder,7/9/2025,1243,3,10.12,Australia
INV10244,DOG024,Dog Paw Cleaner Cup,11/21/2025,1244,3,29.14,France
INV10244,DOG019,No Spill Dog Bowl,11/21/2025,1244,2,21.06,France
INV10244,DOG013,Canvas Dog Muzzle,11/21/2025,1244,3,29.5,France
INV10244,DOG003,Dog Tennis Balls Pack of 3,11/21/2025,1244,5,16.05,France
INV10244,DOG008,Dog Water Bowl Stainless,11/21/2025,1244,5,22.22,France
INV10245,DOG020,Dog Training Clicker,9/7/2025,1245,1,26.06,Australia
INV10245,DOG005,Adjustable Dog Harness,9/7/2025,1245,4,12.61,Australia
INV10245,DOG003,Dog Tennis Balls Pack of 3,9/7/2025,1245,5,31.73,Australia
INV10245,DOG007,Reflective Dog Collar,9/7/2025,1245,2,13.47,Australia
INV10245,DOG012,Dog Treat Pouch Belt,9/7/2025,1245,5,34.68,Australia
INV10245,DOG004,Fleece Dog Toy Squeaker,9/7/2025,1245,2,22.57,Australia
INV10245,DOG011,LED Dog Collar Light,9/7/2025,1245,1,25.25,Australia
INV10245,DOG016,Dog Raincoat Yellow,9/7/2025,1245,4,14.42,Australia
INV10246,DOG001,Leather Dog Collar Medium,11/28/2025,1246,2,7.72,United States
INV10246,DOG019,No Spill Dog Bowl,11/28/2025,1246,5,12.44,United States
INV10246,DOG021,Elevated Dog Feeder,11/28/2025,1246,5,7.56,United States
INV10246,DOG019,No Spill Dog Bowl,11/28/2025,1246,2,8.23,United States
INV10246,DOG009,Rubber Chew Toy Durable,11/28/2025,1246,2,26.66,United States
INV10246,DOG013,Canvas Dog Muzzle,11/28/2025,1246,5,44.76,United States
INV10246,DOG021,Elevated Dog Feeder,11/28/2025,1246,1,41.13,United States
INV10247,DOG003,Dog Tennis Balls Pack of 3,12/5/2025,1247,2,23.96,Germany
INV10247,DOG016,Dog Raincoat Yellow,12/5/2025,1247,4,12.81,Germany
INV10247,DOG014,Dog Poop Bags 120ct,12/5/2025,1247,5,11.7,Germany
INV10247,DOG019,No Spill Dog Bowl,12/5/2025,1247,2,30.92,Germany
INV10247,DOG017,Fleece Dog Blanket,12/5/2025,1247,3,12.7,Germany
INV10248,DOG020,Dog Training Clicker,6/25/2025,1248,5,8.74,Germany
INV10248,DOG013,Canvas Dog Muzzle,6/25/2025,1248,4,11.28,Germany
INV10248,DOG001,Leather Dog Collar Medium,6/25/2025,1248,2,26.9,Germany
INV10248,DOG017,Fleece Dog Blanket,6/25/2025,1248,4,39.05,Germany
INV10248,DOG020,Dog Training Clicker,6/25/2025,1248,1,13.09,Germany
INV10248,DOG020,Dog Training Clicker,6/25/2025,1248,5,7.55,Germany
INV10248,DOG018,Dog Grooming Brush,6/25/2025,1248,5,36.09,Germany
INV10248,DOG003,Dog Tennis Balls Pack of 3,6/25/2025,1248,4,32.37,Germany
INV10249,DOG025,Personalized Dog Tag,10/4/2025,1249,4,26.87,France
INV10250,DOG014,Dog Poop Bags 120ct,1/23/2025,1250,2,43.53,Australia
INV10250,DOG016,Dog Raincoat Yellow,1/23/2025,1250,4,20.01,Australia
INV10250,DOG024,Dog Paw Cleaner Cup,1/23/2025,1250,5,9.9,Australia
INV10250,DOG005,Adjustable Dog Harness,1/23/2025,1250,3,25.08,Australia
INV10250,DOG008,Dog Water Bowl Stainless,1/23/2025,1250,1,17.32,Australia
INV10250,DOG018,Dog Grooming Brush,1/23/2025,1250,4,16.3,Australia
INV10250,DOG001,Leather Dog Collar Medium,1/23/2025,1250,1,29.11,Australia
INV10250,DOG004,Fleece Dog Toy Squeaker,1/23/2025,1250,5,6.28,Australia
INV10250,DOG021,Elevated Dog Feeder,1/23/2025,1250,2,33.5,Australia
INV10251,DOG004,Fleece Dog Toy Squeaker,7/29/2025,1251,2,23.03,Australia
INV10251,DOG019,No Spill Dog Bowl,7/29/2025,1251,3,16.44,Australia
INV10251,DOG018,Dog Grooming Brush,7/29/2025,1251,4,28.58,Australia
INV10251,DOG020,Dog Training Clicker,7/29/2025,1251,3,45.66,Australia
INV10251,DOG013,Canvas Dog Muzzle,7/29/2025,1251,2,22.52,Australia
INV10251,DOG018,Dog Grooming Brush,7/29/2025,1251,4,13.14,Australia
INV10252,DOG009,Rubber Chew Toy Durable,10/12/2025,1252,3,29.1,France
INV10252,DOG025,Personalized Dog Tag,10/12/2025,1252,4,35.42,France
INV10252,DOG022,Dog Car Seat Cover,10/12/2025,1252,1,35.9,France
INV10252,DOG015,Silicone Dog Bowl Collapsible,10/12/2025,1252,2,10,France
INV10252,DOG017,Fleece Dog Blanket,10/12/2025,1252,4,37.43,France
INV10252,DOG018,Dog Grooming Brush,10/12/2025,1252,5,33.87,France
INV10252,DOG023,Interactive Dog Puzzle Toy,10/12/2025,1252,1,12.42,France
INV10252,DOG021,Elevated Dog Feeder,10/12/2025,1252,1,38.16,France
INV10253,DOG014,Dog Poop Bags 120ct,8/30/2025,1253,1,8.55,United States
INV10253,DOG008,Dog Water Bowl Stainless,8/30/2025,1253,3,9.19,United States
INV10253,DOG002,Nylon Dog Leash 6ft,8/30/2025,1253,4,43.22,United States
INV10253,DOG013,Canvas Dog Muzzle,8/30/2025,1253,5,32.24,United States
INV10253,DOG010,Dog Bed Orthopedic Small,8/30/2025,1253,5,8.29,United States
INV10253,DOG025,Personalized Dog Tag,8/30/2025,1253,2,31.6,United States
INV10253,DOG015,Silicone Dog Bowl Collapsible,8/30/2025,1253,1,14.06,United States
INV10253,DOG022,Dog Car Seat Cover,8/30/2025,1253,5,17.43,United States
INV10253,DOG002,Nylon Dog Leash 6ft,8/30/2025,1253,5,26.41,United States
INV10253,DOG023,Interactive Dog Puzzle Toy,8/30/2025,1253,2,30.6,United States
INV10254,DOG008,Dog Water Bowl Stainless,1/19/2025,1254,1,45.02,Germany
INV10254,DOG003,Dog Tennis Balls Pack of 3,1/19/2025,1254,3,37.18,Germany
INV10254,DOG012,Dog Treat Pouch Belt,1/19/2025,1254,4,22.21,Germany
INV10254,DOG007,Reflective Dog Collar,1/19/2025,1254,5,6.6,Germany
INV10254,DOG023,Interactive Dog Puzzle Toy,1/19/2025,1254,1,42.76,Germany
INV10254,DOG018,Dog Grooming Brush,1/19/2025,1254,3,35.04,Germany
INV10255,DOG012,Dog Treat Pouch Belt,10/26/2025,1255,3,15.04,France
INV10255,DOG007,Reflective Dog Collar,10/26/2025,1255,4,43.18,France
INV10255,DOG019,No Spill Dog Bowl,10/26/2025,1255,1,16.43,France
INV10255,DOG014,Dog Poop Bags 120ct,10/26/2025,1255,5,10.25,France
INV10255,DOG003,Dog Tennis Balls Pack of 3,10/26/2025,1255,5,17.76,France
INV10255,DOG004,Fleece Dog Toy Squeaker,10/26/2025,1255,5,44.26,France
INV10256,DOG023,Interactive Dog Puzzle Toy,10/22/2025,1256,4,44.63,France
INV10256,DOG019,No Spill Dog Bowl,10/22/2025,1256,4,36.79,France
INV10256,DOG025,Personalized Dog Tag,10/22/2025,1256,3,44.44,France
INV10256,DOG015,Silicone Dog Bowl Collapsible,10/22/2025,1256,4,41.85,France
INV10256,DOG001,Leather Dog Collar Medium,10/22/2025,1256,4,10.64,France
INV10257,DOG022,Dog Car Seat Cover,7/15/2025,1257,2,38,United Kingdom
INV10257,DOG014,Dog Poop Bags 120ct,7/15/2025,1257,3,26.65,United Kingdom
INV10257,DOG001,Leather Dog Collar Medium,7/15/2025,1257,3,15.92,United Kingdom
INV10257,DOG003,Dog Tennis Balls Pack of 3,7/15/2025,1257,4,32.94,United Kingdom
INV10258,DOG006,Dog Bone Chew Toy Large,2/8/2025,1258,4,18.54,Australia
INV10258,DOG007,Reflective Dog Collar,2/8/2025,1258,5,16.75,Australia
INV10258,DOG024,Dog Paw Cleaner Cup,2/8/2025,1258,2,25.95,Australia
INV10258,DOG007,Reflective Dog Collar,2/8/2025,1258,2,35.41,Australia
INV10258,DOG009,Rubber Chew Toy Durable,2/8/2025,1258,2,15.16,Australia
INV10258,DOG008,Dog Water Bowl Stainless,2/8/2025,1258,5,20.23,Australia
INV10258,DOG025,Personalized Dog Tag,2/8/2025,1258,1,10.79,Australia
INV10258,DOG003,Dog Tennis Balls Pack of 3,2/8/2025,1258,4,30.54,Australia
INV10258,DOG025,Personalized Dog Tag,2/8/2025,1258,5,44.31,Australia
INV10259,DOG011,LED Dog Collar Light,7/10/2025,1259,4,41.91,Spain
INV10259,DOG019,No Spill Dog Bowl,7/10/2025,1259,3,25.62,Spain
INV10259,DOG025,Personalized Dog Tag,7/10/2025,1259,5,17.2,Spain
INV10259,DOG008,Dog Water Bowl Stainless,7/10/2025,1259,5,11.12,Spain
INV10259,DOG017,Fleece Dog Blanket,7/10/2025,1259,4,25.12,Spain
INV10259,DOG018,Dog Grooming Brush,7/10/2025,1259,1,26.09,Spain
INV10259,DOG013,Canvas Dog Muzzle,7/10/2025,1259,2,24.28,Spain
INV10259,DOG004,Fleece Dog Toy Squeaker,7/10/2025,1259,5,24.39,Spain
INV10259,DOG023,Interactive Dog Puzzle Toy,7/10/2025,1259,1,6.46,Spain
INV10259,DOG007,Reflective Dog Collar,7/10/2025,1259,4,29.23,Spain
INV10260,DOG009,Rubber Chew Toy Durable,7/5/2025,1260,2,27.93,Australia
INV10260,DOG008,Dog Water Bowl Stainless,7/5/2025,1260,3,24.84,Australia
INV10260,DOG020,Dog Training Clicker,7/5/2025,1260,3,20.63,Australia
INV10260,DOG016,Dog Raincoat Yellow,7/5/2025,1260,4,14.41,Australia
INV10260,DOG023,Interactive Dog Puzzle Toy,7/5/2025,1260,3,20.59,Australia
INV10260,DOG013,Canvas Dog Muzzle,7/5/2025,1260,3,24.02,Australia
INV10260,DOG019,No Spill Dog Bowl,7/5/2025,1260,2,45.16,Australia
INV10260,DOG022,Dog Car Seat Cover,7/5/2025,1260,2,38.56,Australia
